canonical_smiles,pIC50,activite,tsne1,tsne2,pca1,pca2
CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,4.6020599913279625,inactif,-80.80948,-23.687254,-1.287423277570574,-0.5633726147993474
CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,4.0,inactif,-82.241875,-22.532236,-0.6933919984529119,-0.13557304083479133
CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,4.920818753952375,inactif,-81.62227,-22.853025,-0.8084200135966578,-0.40029181057340557
CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,5.154901959985743,intermediaire,-81.52093,-22.87195,-0.7042633054004372,-0.371368386217623
CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,5.130768280269024,intermediaire,-82.95272,-23.025322,-0.7635540264275318,-0.14540865830059352
CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,4.0,inactif,-81.63334,-23.034311,-0.6950502396598643,-0.1254217998862441
CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,4.0,inactif,-82.004745,-18.97741,-0.475243142070811,-0.6688157625164313
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,6.214670164989233,actif,-80.80462,-23.54674,-0.9634971215441911,-0.3934785170190002
CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,4.7447274948966935,inactif,-81.41089,-22.882757,-0.7790898578543441,-0.2809027963230911
CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,5.080921907623926,intermediaire,-81.77817,-22.505064,-0.6631394333989873,-0.1918469046039364
CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,4.537602002101044,inactif,-82.75702,-22.085665,-0.8067242286393643,-0.2463327730921757
CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,6.015922966097169,actif,-81.746994,-22.724981,-1.0321181956583114,-0.547909566971605
CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,4.0,inactif,-78.95672,-22.597233,-1.3231076633937329,0.10484279082150304
CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,6.237321436272564,actif,-80.84557,-18.674414,-0.9279794238502961,-1.068120023862821
CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,4.769551078621726,inactif,-78.73093,-22.703632,-1.1870256421594445,0.06884328723517541
CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,4.0,inactif,-78.579765,-22.769083,-0.8660052864074453,-0.408566196670746
CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,4.0,inactif,-78.732086,-22.622482,-0.8246614886325228,-0.4037524857499384
CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,6.020451625295905,actif,-78.80128,-22.58148,-1.0385648837148254,-0.4335164108594628
CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,5.429457060118103,intermediaire,-78.03346,-20.68671,-0.9497952521704839,-0.4284228632645566
CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,4.0,inactif,-78.882515,-22.527954,-0.9673536458238237,-0.5650584411004229
CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,5.337242168318426,intermediaire,-81.4369,-25.296837,-1.1184020505427803,-0.09617791086675809
CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,4.0,inactif,-80.19622,-23.782587,-1.2813700640131656,-0.3893799328442848
CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,4.346787486224656,inactif,-81.04085,-22.724556,-1.020831240841185,-0.4048302231897977
CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,6.42021640338319,actif,-82.03745,-24.162416,-1.1966701414490584,-0.299444498833315
CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,6.0,actif,-80.07873,-24.204836,-1.0629147463612236,-0.36925497568408877
CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,4.154901959985743,inactif,-80.86456,-22.924213,-0.8905851117315914,-0.23458661912134682
CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,4.0,inactif,-80.78331,-22.27143,-1.047085060280777,-0.2669237272100031
CC(C)n1nc(N)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.142667503568731,actif,-61.780815,-25.77294,-1.492515870865835,-0.7493920820091423
CC(C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.091514981121351,actif,-61.628193,-26.189272,-1.6555873192607962,-0.708326458825954
CC(C)n1nc(N2CC(CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.861697301833718,actif,-62.552734,-18.99311,-1.8729812763315916,-1.2153166762454108
CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,8.886056647693163,actif,-63.30897,-19.029932,-1.5549179478623387,-0.9965375572275443
CC(C)n1nc(N2CC(CO)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.628932137728263,actif,-61.66425,-26.307074,-1.4828892338251982,-0.7815465745249344
CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.161150909262744,actif,-61.717323,-26.005976,-1.5417470277375145,-0.9110300513473998
CC(C)n1nc(N2CCN(CC3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,8.309803919971486,actif,-62.541756,-18.956974,-1.8905574503833533,-1.2416710528182642
CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.1249387366083,actif,-62.03667,-25.453812,-1.42036671929434,-0.6994610114081091
CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,6.045757490560675,actif,-53.35739,6.6113596,-0.9942521227968445,-0.015552822438930754
CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c1ccccc1,5.809668301829708,intermediaire,-55.974724,5.1953177,-0.8959936781090904,-0.10599995823142962
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,5.255628772668139,intermediaire,-45.68122,8.27971,-1.0022857110647203,-0.21679106777208612
CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1.Cl,4.0,inactif,-58.33587,13.497562,-0.9844757655923895,-0.8650070836134556
CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,5.0,intermediaire,-50.7534,12.714096,-1.1548956566812765,-0.3897640044125972
CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,5.3979400086720375,intermediaire,-53.285618,6.53152,-1.025603811074456,0.024979871639778224
CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,5.714442690992226,intermediaire,-56.173058,4.8358316,-0.9340726670281125,-0.2605187235853802
CC(COC(=O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1)CC(C)(C)C,5.301029995663981,intermediaire,-29.903587,-5.7961087,-1.3183350998458467,-0.6278086660743265
CC(COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1)CC(C)(C)C,5.301029995663981,intermediaire,-44.537518,6.084377,-1.1942665989881465,-0.4904219167139727
CC(COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1)CC(C)(C)C,5.0,intermediaire,-29.904537,-5.8277063,-1.4139951088131681,-0.7646937109647916
CC(N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccnc2)NN1)C(F)(F)F,7.142667503568731,actif,-22.773716,82.427444,-2.9561953384794597,3.912382232291967
CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,5.6020599913279625,intermediaire,-49.544395,20.101337,-1.4802380617727606,-0.2712588227149544
CC(NC(=O)c1ccc(C2CC2)c(-c2ccc3nc(Nc4cnn(C5CC5)c4)ncc3c2)c1)c1cccc(C(F)(F)F)c1,6.0,actif,-28.679262,-32.27862,-1.3258089917427622,-0.9108263805267731
CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,6.0,actif,-17.220873,-12.224444,-1.0979180568360736,-0.05788774924269069
CC(NC(=O)c1cccc(C(F)(F)F)c1)c1ccc(C2CC2)c(-c2ccc3nc(Nc4cnn(C5CC5)c4)ncc3c2)c1,6.0,actif,-28.68718,-32.287632,-1.3655810312244532,-1.068188082822947
CC(Nc1c(C#N)cnc2ccc(-c3cnc(Cl)c(NS(C)(=O)=O)c3)cc12)c1ccc(F)cc1,6.698970004336019,actif,-12.422856,41.443306,-1.6263238288352777,1.6700980828166692
CC(Nc1c(C#N)cnc2ccc(-c3cnc(N)nc3)cc12)c1ccccc1,7.958607314841775,actif,-12.708141,41.840664,-1.83223456772995,1.6560018389001667
CC(Nc1c(C#N)cnc2ccc(-c3cnc4[nH]ncc4c3)cc12)c1ccccc1,7.958607314841775,actif,-12.704118,41.836662,-2.1660541844006165,1.4900601820317663
CC(Nc1c(C#N)cnc2ccc(-c3cncc(-c4n[nH]c(=O)o4)c3)cc12)c1ccccc1,7.958607314841775,actif,-12.655354,41.767735,-2.019206983054562,1.6603510737818632
CC(Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)c1cn(C)nn1,5.0,intermediaire,-16.565556,83.836586,-1.7454752626879844,3.1272820574738005
CC(Nc1ncnc2ccc(-c3cnc(N)nc3)cc12)c1ccc(F)cc1,7.958607314841775,actif,-27.274685,51.07192,0.453713099893907,1.1101086057824223
CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,6.806875401645538,actif,-28.260115,54.30257,-0.2719817301325031,0.8462363943112177
CC(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.024568191490737,actif,59.613964,19.945637,1.8970590478594478,2.129391312598021
CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,4.356547323513812,inactif,-45.07795,7.2124743,-1.259041531592884,-0.28042498854452574
CC(O)C(/N=C1\C(O)=CC(=O)C(O)=C1CC1CCCC2CCCCC21)C(=O)O,4.0,inactif,-27.726128,-16.921593,-1.181120123606723,-0.5753148152884987
CC(O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,4.455931955649724,inactif,-34.069504,-19.031797,-1.1451297236050537,-0.5821631736348865
CC(O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,4.468521082957745,inactif,-34.671505,-18.844656,-1.15983241140896,-0.6068129709624532
CC(OC(=O)CCCC(=O)N(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1cc2c(o1)C(=O)c1ccccc1C2=O,8.1331221856625,actif,47.633114,77.23709,2.2490810597165227,1.3316568619836973
CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1cccc(F)c1,6.560667306169737,actif,69.060265,75.94659,1.205494296810726,0.5374097789964769
CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1ccccn1,6.560667306169737,actif,71.14979,75.29991,0.9421950467622419,0.07523878476198632
CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,4.522878745280337,inactif,-10.814232,3.3389695,-1.0113856749605445,-0.17946688618589043
CC(c1cccc(F)c1)n1ncc2cc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)ccc21,6.920818753952375,actif,29.122269,74.18128,0.8758934841544418,0.5970286695299145
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.449404792510672,intermediaire,-31.551264,-3.2329729,-0.9080778793869984,-0.5988862409892823
CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,6.993533957750769,actif,61.282852,59.435318,1.0153118036447795,-0.6754213879176677
CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,5.824198367151721,intermediaire,55.564617,-86.90991,-0.06862005121745841,-2.0474384807060635
CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.1962015920103255,actif,51.554073,-88.18091,-0.25687741829581207,-2.2936449835834907
CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccc(F)cc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,5.80576325127617,intermediaire,55.390457,-87.00132,-0.1451277581659037,-1.9744038134014692
CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,5.789413975094844,intermediaire,51.873486,-88.26933,-0.33338512524425684,-2.2206103162788957
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,5.698970004336019,intermediaire,54.451508,-86.11762,-0.6369402128774,-1.365328628691604
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.695724949522872,actif,52.1604,-86.26602,-0.8251975799557534,-1.6115351315690312
CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,6.27083521030723,actif,55.97209,-86.64521,-0.05494224738126532,-2.2477812228532574
CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.138465589140962,actif,50.15142,-88.42592,-0.2431996144596186,-2.4939877257306846
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0,intermediaire,-16.62856,-9.008437,-1.605261565941703,-0.8282464189228856
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],7.823908740944319,actif,62.47979,21.19193,1.8190504755030523,1.5868932594675866
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1[O],7.508638306165727,actif,25.494883,49.32525,1.6588145634841598,0.7579761486294914
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)(C)N1[O],7.187086643357144,actif,23.59165,38.915806,1.6270643021591897,1.0198707653061891
CC1(C)CC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccnc3)NN2)CC(C)(C)N1,8.096910013008056,actif,-28.266024,91.10314,-2.91105167672367,4.0439420286760965
CC1(C)CC[C@@H](COc2cccc(-c3cn([C@H]4C[C@@H](CN5CCC5)C4)c4ncnc(N)c34)c2)O1,5.0,intermediaire,-77.05953,-37.602352,-0.8970682067748413,-0.5504185283819465
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-27.863974,-17.113922,-1.3234201306784792,-0.7944394758592368
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-27.81889,-17.039515,-1.243734345507495,-0.8520315880430699
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,6.721246399047171,actif,-55.064674,11.241845,-0.9934785744067168,-0.884863078039392
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc7c(c6)OCO7)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-55.195984,11.246437,-0.7551658829695298,-0.8543823453744982
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccc([N+](=O)[O-])cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-55.137188,11.238058,-0.9845618644434501,-0.9376855299022177
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-29.413696,-9.668284,-1.1034378012405957,-1.0520125905542106
CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.698970004336019,inactif,-29.144934,-9.620401,-0.9676149109218602,-0.9372772911935561
CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6.958607314841775,actif,-55.018566,11.25193,-1.0773756343346785,-0.7588057725249937
CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,8.096910013008056,actif,-80.25104,-1.3492062,-1.4406070763090326,-0.32190847143802553
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,5.522878745280337,intermediaire,-32.326202,-19.403486,-0.7997473137510626,-0.2278734336027522
CC1(C)COCCC1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,7.920818753952375,actif,-69.29163,47.63451,-3.424243348746452,3.4170998857990154
CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,8.397940008672037,actif,-29.459003,85.44773,-3.1114619111663315,3.711391260217125
CC1(C)COCC[C@H]1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,8.698970004336019,actif,-69.29163,47.63451,-3.424243348746452,3.4170998857990154
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,6.2441251443275085,actif,58.88018,19.862467,1.9390075163422924,2.2363234217178354
CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,6.229147988357855,actif,21.413912,29.30127,1.62880718409294,1.5930709583485059
CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,5.0,intermediaire,-18.299286,-41.021557,-0.7891806551830265,0.29754019329640685
CC1(C)OCc2c(Nc3n[nH]c4c(Cl)cccc34)nc(-c3cn[nH]c3C(F)F)nc21,6.431798275933005,actif,-18.255146,-2.1366143,-1.0431292823873297,0.6749579374247264
CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,6.221848749616356,actif,-17.48118,9.730633,-1.0998643035825417,-0.10598864264769146
CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,7.76573587562121,actif,23.50079,38.837334,1.6955988732962823,1.1087992474450283
CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,6.698970004336019,actif,24.70549,28.197565,1.6577289676655103,1.4701739875778115
CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,4.301029995663981,inactif,-35.836956,23.686256,-1.764221834333368,0.11933393408108293
CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,6.455931955649724,actif,-35.686913,23.596123,-1.6931970821603994,0.2561790769532129
CC1(C)c2cc(OCCN3CCOCC3)ccc2C(=O)c2c1oc1cc(C#Cc3cc(OCC4CC4)ccn3)ccc21,5.0,intermediaire,-16.376184,-22.336027,-0.8894670889949389,-0.29383948956061995
CC1(CNc2ncnc3ccc(NC(c4ccc(F)cc4)c4cn(C5CC5)nn4)cc23)CCOCC1,7.958607314841775,actif,-46.6016,50.917652,0.20293384732446507,1.7156648953627023
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.332080314682639,intermediaire,-29.2212,0.7478785,-1.1788009496809175,-0.508321809525362
CC1(N)CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.301029995663981,actif,13.471847,84.77786,0.0340242670133144,0.6456519850434365
CC1(N2C=C([C@@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3ccc(F)c4ncccc34)NN2)CC1,8.698970004336019,actif,-67.50289,39.428127,-4.038028129084101,3.893491799018682
CC1(N2C=C([C@@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3cccc4ncccc34)NN2)CC1,8.522878745280337,actif,-73.38429,44.31988,-3.930001040251794,3.882640507762335
CC1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3ccc(F)c4ncccc34)NN2)CC1,8.698970004336019,actif,-62.811935,70.63563,-3.8776309144033467,4.482232721263399
CC1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)c3cccc4ncccc34)NN2)CC1,8.522878745280337,actif,-66.31893,63.522675,-3.76960382557104,4.471381430007053
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(NCc2ccccc2)=N1,4.628932137728263,inactif,-36.347652,-24.71282,-0.8000495149907256,-0.3174323659241925
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(Nc2ccc([N+](=O)[O-])cc2Cl)=N1,4.215382707367125,inactif,-34.83074,-27.619236,-0.1575319916189923,0.09599805874021329
CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1,4.029188389127482,inactif,-36.33586,-24.699615,-0.94723532877272,-0.4721477062066905
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(N/N=C/c2ccco2)=N1,4.0,inactif,-36.220863,-27.093073,-0.7582345126132822,-0.6675529973694837
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(N/N=C/c2cccs2)=N1,4.0,inactif,-36.399197,-27.142525,-0.8945107513443129,-0.6472643719409099
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NCc2ccccc2)=N1,4.0,inactif,-36.38463,-24.879673,-0.848966608557068,-0.42934120522503927
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN)=N1,4.319664486585436,inactif,-36.068295,-26.985966,-0.8121684114418539,-0.5027745370126795
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccccc3)SC2=S)=N1,4.0,inactif,-36.487465,-27.057018,-1.009305092422771,-0.7073362131974453
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccco3)SC2=S)=N1,4.0030507515046185,inactif,-36.345078,-27.14328,-0.7597547724118342,-0.6909138621736947
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3cccs3)SC2=S)=N1,4.09366495819491,inactif,-36.439285,-27.15887,-0.9552572468395426,-0.6359776759989609
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)=N1,4.0,inactif,-35.445816,-26.809263,-0.5044781149049483,-0.37377022251739167
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)=N1,4.09799710864927,inactif,-35.28254,-26.70088,-0.6373597775103117,-0.6163294528262502
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=N1,4.054039296422431,inactif,-35.266064,-26.701094,-0.571565878109021,-0.5342993094480253
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc([N+](=O)[O-])cc2Cl)=N1,4.0,inactif,-34.935436,-27.582159,-0.2690215957980502,-0.038445873325040555
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1,4.254925208417943,inactif,-36.388634,-24.857061,-0.9961524223390626,-0.5840565455075369
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,5.0,intermediaire,-47.001865,11.589404,-0.7814182846942995,-0.4707356782565938
CC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,8.522878745280337,actif,-47.92415,68.339714,-3.673481587455554,3.670670826540649
CC1=NN(C2=NC(C)=C(C(=O)Nc3cccc([N+](=O)[O-])c3)C(c3ccc(O)cc3O)N2)C(=O)/C1=C/c1ccco1,4.0,inactif,-36.363888,-27.14016,-0.941560544203501,-0.7864129939008127
CC1=NN(C2=NC(C)=C(C(=O)Nc3cccc([N+](=O)[O-])c3)C(c3ccc(O)cc3O)N2)C(=O)/C1=C/c1cccs1,4.0,inactif,-36.475506,-27.16568,-1.146801063116977,-0.7071033001139958
CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12,7.045757490560675,actif,-20.377913,11.085602,-1.32044812942097,-0.43216029213344126
