canonical_smiles,pIC50,activite,famille
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(O[C@H](C)COC(=O)[C@@H](N)C(C)C)c(F)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(O[C@H]4CCOC4)nc3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4cccnc4)cc3)ncc2F)c1,6.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,6.191451448759595,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCC(=O)N4CCOCC4)cc3)ncc2Cl)c1,8.040958607678906,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCCCN4CCOCC4)cc3)ncc2Cl)c1,7.560667306169737,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4[nH]c(=O)oc4c3)ncc2Cl)c1,7.197226274708024,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4[nH]ncc4c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(C)n(C)nc4c3)ncc2Cl)c1,7.009661145212399,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)CC(=O)N4)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(C(=O)C(F)(F)F)CCO4)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(C(=O)OC(C)(C)C)CCO4)ncc2F)c1,5.978810700930062,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(C(C)=O)CCO4)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(C)CCO4)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)N(S(C)(=O)=O)CCO4)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)NCCO4)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCO4)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1,6.681936665037238,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)c1,6.135488918941608,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3OC)CN(C(C)=O)CC4)ncc2C(F)(F)F)c1,3.159580222263514,inactif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(cnn4C(=O)OC(C)(C)C)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(cnn4C)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(CO)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(N4CCN(CCO)CC4)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC(C)(C)CO)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,6.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2C(=O)NC2CC2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2C(=O)Nc2ccccc2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2C(F)(F)F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2C(N)=O)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2OC)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,6.187086643357144,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,6.698970004336019,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,6.452840878672583,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCC(=O)N4CCOCC4)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCC(C)(C)O)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCC(O)CO)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCC4CCCN(C)C4)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCC4CCN(C)CC4)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCN4CCCC4=O)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCN4CCOCC4)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2C)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2C)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)OC(C)(C)C)c3)ncc2C)c1,6.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)OC(C)(C)C)c3)ncc2F)c1,5.978810700930062,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCn4ccnc4)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCN(C)C)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCO)c3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc4c3CCN(C(C)=O)C4)ncc2C(F)(F)F)c1,3.189129282798367,inactif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C#N)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)NC2CC2)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)NCc2ccc(OC)cc2)c1,5.698970004336019,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)Nc2ccccc2)c1,6.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(F)(F)F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(N)=O)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Br)c1,6.698970004336019,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,6.698970004336019,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,6.187086643357144,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccnc3)ncc2F)c1,5.698970004336019,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cnn(C)c3)ncc2Cl)c1,7.0116640441439495,actif,3
C=CC(=O)Nc1cccc(Nc2nc(Nc3cnn(CC)c3)nc3ccc(Cl)cc23)c1,7.638272163982407,actif,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(-c4cnn(C)c4)n2)C(=O)NC3)c1,5.0,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(N(C)c4ccc(OCCOC)cc4)n2)C(=O)NC3)c1,5.0,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4ccc(N5CCN(C6COC6)C[C@H]5C)cc4)n2)C(=O)NC3)c1,5.2457281313165405,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4ccc(N5CCOCC5)cc4)n2)C(=O)NC3)c1,5.370080964496458,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4ccc(OCCOC)cc4)n2)C(=O)NC3)c1,5.329012396989966,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4ccccc4)n2)C(=O)NC3)c1,5.523313257054356,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(C)c4)n2)C(=O)NC3)c1,5.192464971931146,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(C5CC5)c4)n2)C(=O)NC3)c1,5.512013668870607,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(C5CCOCC5)c4)n2)C(=O)NC3)c1,5.155584959526175,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(CC(C)(C)O)c4)n2)C(=O)NC3)c1,5.298518364379073,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(CCOC)c4)n2)C(=O)NC3)c1,5.570409197776699,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nc3c(c(Oc4ccc(OCCOC)cc4)n2)C(=O)NC3)c1,5.814741234703415,intermediaire,3
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3ccc(Oc4ccccc4)cc3)n2)c1,6.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3cccc(Br)c3)n2)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3cccc(C)c3)n2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3ccccc3)n2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1,6.755722879198157,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3ccc(OCCOC)cc3)n2)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3ccc(O[C@H]4CCOC4)cc3)n2)c1,6.519274621011513,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3cccc(C)c3)n2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3cccc(OCCN4CCOCC4)c3)n2)c1,6.110698297493689,actif,3
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Oc3ccc(Oc4ccccc4)cc3)n2)c1,5.978810700930062,intermediaire,3
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,7.3819519032879075,actif,3
C=CC(=O)Nc1cccc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c1,8.698970004336019,actif,3
C=CC(=O)Nc1cccc(Nc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)c1,5.767003889607846,intermediaire,3
C=CC(=O)Nc1cccc(Nc2nccc(Nc3cccc(C)c3)n2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Nc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,8.397940008672037,actif,1
C=CC(=O)Nc1cccc(Nc2ncnc(Nc3ccc(C(=O)N4CCCCC4)cc3)n2)c1,7.508638306165727,actif,3
C=CC(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)c1,8.366531544420413,actif,0
C=CC(=O)Nc1cccc(Nn2cc3c(c2F)NCC(=O)C3Nc2ccc(N3CCN(CC(C)O)CC3)cc2)c1,5.522878745280337,intermediaire,3
C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,7.431798275933005,actif,1
C=CC(=O)Nc1cccc(Oc2ccnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,6.853871964321762,actif,2
C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,8.995678626217357,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,6.301029995663981,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2F)c1,5.978810700930062,intermediaire,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc[nH]n3)cc(N3CCN(C)CC3)n2)c1,5.698970004336019,intermediaire,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(/C=C/c4cc(C)cc(C)c4)cc3)ncc2Cl)c1,7.262012673666569,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,6.26102135965044,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,6.292429823902063,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,6.484457299637878,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,6.708631149548418,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCOCC4)cc3OC)ncc2Cl)c1,7.452840878672583,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1,6.678505133260413,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1,7.052566278112949,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2Cl)c1,7.452840878672583,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2SC)c1,6.899284913426918,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,6.187086643357144,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,6.988218169451893,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC(F)F)ncc2SC)c1,7.601192269796735,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2SC)c1,7.0982693082707815,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1,7.978810700930062,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2Cl)c1,8.488116639021126,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)NC)CC4)cc3OC)ncc2C(F)(F)F)c1,7.978810700930062,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC(F)(F)F)ncc2Cl)c1,6.292429823902063,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,6.997833938243493,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OCC)ncc2Cl)c1,6.292429823902063,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC)CC4)cc3OC)ncc2C(F)(F)F)c1,7.894489815230026,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC(F)F)ncc2SC)c1,7.681936665037238,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,8.204119982655925,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Cl)c1,8.488116639021126,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,7.355561410532162,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,8.67778070526608,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1,8.657577319177793,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)nc3[nH]ccc23)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,8.769551078621726,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,8.756961951313706,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,8.939302159646388,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,8.620694482249418,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,7.813891620186794,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,5.739928612014925,intermediaire,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2Cl)c1,5.0,intermediaire,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,8.33582829463807,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2SC)c1,6.866461091629782,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,8.823908740944319,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,8.94692155651658,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,7.376750709602099,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,7.4089353929735005,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCC(C)Oc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.136677139879544,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.229147988357855,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.292429823902063,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.2839966563652,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,6.534617148551582,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,6.7594507517174005,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.008773924307505,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,6.995678626217358,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,7.229147988357855,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,8.987162775294827,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.481486060122112,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2Cl)c1,7.978810700930062,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2SC)c1,6.433091344773197,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(N)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,8.259637310505756,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccncc4)c23)c1,8.638272163982407,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2C(F)(F)F)c1,7.481486060122112,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2Cl)c1,7.978810700930062,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2C(F)(F)F)c1,7.452840878672583,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,7.894489815230026,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(N4CCN(C)CC4)c3)c(C(N)=O)nc2CC)c1,8.886056647693163,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,7.187086643357144,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,7.187086643357144,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,7.698970004336019,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3)nc3c2CSCC3)c1,6.47249898901888,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,7.187086643357144,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,6.698970004336019,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,6.698970004336019,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2C(=O)NC2CC2)c1,7.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2C(=O)Nc2ccccc2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2C(C)=O)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2C)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OCCOC)cc3)ncc2C2CC2)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(C#N)c3)nc3c2CSCC3)c1,6.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(C#N)c3)nc3ccsc23)c1,6.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(N4CCN(CCO)CC4)c3)ncc2F)c1,8.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)nc3c2CSCC3)c1,6.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)nc3ccsc23)c1,6.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)ncc2C(=O)NC2CC2)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)ncc2C(=O)Nc2ccccc2)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)ncc2C(N)=O)c1,7.259637310505756,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,6.187086643357144,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,6.0,actif,3
C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,6.187086643357144,actif,3
